timestamp,image_name,exif_image_width,exif_image_height,labels,latitude,latitude_ref,longitude,longitude_ref,altitude,altitude_ref,speed
2024-09-18 07:22:48,2024_09_18_07_22_48_163_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4275828,S,-66.1592507,W,2598.9001,b'\x00',14.8424
2024-09-18 07:22:51,2024_09_18_07_22_51_113_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.427647500000003,S,-66.15927040000001,W,2598.9001,b'\x00',9.0755
2024-09-18 07:22:51,2024_09_18_07_22_51_113_-0400_1280x1280.right-region.jpg,1280,1280,"zona-escolar,zona-escolar",-17.427647500000003,S,-66.15927040000001,W,2598.9001,b'\x00',9.0755
2024-09-18 07:22:53,2024_09_18_07_22_53_028_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.427678200000003,S,-66.1592732,W,2598.9001,b'\x00',6.4448
2024-09-18 07:22:53,2024_09_18_07_22_53_028_-0400_1280x1280.right-region.jpg,1280,1280,"zona-escolar,zona-escolar",-17.427678200000003,S,-66.1592732,W,2598.9001,b'\x00',6.4448
2024-09-18 07:23:14,2024_09_18_07_23_14_320_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4282739,S,-66.1589733,W,2598.7001,b'\x00',22.9551
2024-09-18 08:48:04,2024_09_18_08_48_04_000_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-35,-17.4252335,S,-66.1542074,W,2610.9001,b'\x00',47.1614
2024-09-18 08:48:05,2024_09_18_08_48_05_050_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-35,-17.425140900000002,S,-66.1542325,W,2610.9001,b'\x00',42.2516
2024-09-18 08:50:30,2024_09_18_08_50_30_349_-0400_1280x1280.right-region.jpg,1280,1280,prohibido-girar-derecha,-17.4148374,S,-66.155252,W,2602.3,b'\x00',39.024
2024-09-18 08:50:44,2024_09_18_08_50_44_001_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.4137497,S,-66.1555002,W,2602.3,b'\x00',20.2099
2024-09-18 08:50:45,2024_09_18_08_50_44_981_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.413715,S,-66.15550710000001,W,2602.3,b'\x00',15.4942
2024-09-18 12:06:17,2024_09_18_12_06_17_040_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4202495,S,-66.1600834,W,2598.5,b'\x00',16.4804
2024-09-18 12:06:18,2024_09_18_12_06_18_006_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.420288900000003,S,-66.1600928,W,2598.5,b'\x00',16.116
2024-09-18 12:06:27,2024_09_18_12_06_26_994_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4204642,S,-66.16013260000001,W,2599.0,b'\x00',6.2594
2024-09-18 12:13:06,2024_09_18_12_13_06_071_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.4211731,S,-66.1579081,W,2600.2001,b'\x00',12.3609
2024-09-18 12:13:07,2024_09_18_12_13_07_013_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.4212102,S,-66.15791700000001,W,2600.2001,b'\x00',16.1936
2024-09-18 12:13:08,2024_09_18_12_13_07_980_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.4212476,S,-66.1579236,W,2600.2001,b'\x00',15.4509
2024-09-18 12:15:46,2024_09_18_12_15_46_001_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.428247900000002,S,-66.158952,W,2598.0,b'\x00',24.7327
2024-09-18 13:06:04,2024_09_18_13_06_03_986_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4292346,S,-66.1588423,W,2596.6,b'\x00',18.7185
2024-09-20 13:49:54,2024_09_20_13_49_54_221_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4144734,S,-66.14963060000001,W,2613.1,b'\x00',14.2601
2024-09-20 13:49:57,2024_09_20_13_49_57_219_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.414521299999997,S,-66.14968160000001,W,2613.1,b'\x00',6.0849
2024-09-20 13:50:02,2024_09_20_13_50_02_253_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.414563899999997,S,-66.14972230000001,W,2613.1,b'\x00',5.0039
2024-09-20 13:50:04,2024_09_20_13_50_04_177_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4145893,S,-66.1497434,W,2613.1,b'\x00',5.8695
2024-09-20 13:51:44,2024_09_20_13_51_44_259_-0400_1280x1280.left-region.jpg,1280,1280,pare,-17.4187903,S,-66.15116520000001,W,2616.3,b'\x00',22.9887
2024-09-20 13:51:44,2024_09_20_13_51_44_259_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.4187903,S,-66.15116520000001,W,2616.3,b'\x00',22.9887
2024-09-20 13:51:48,2024_09_20_13_51_48_341_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.4186905,S,-66.1513944,W,2616.3,b'\x00',22.2197
2024-09-21 10:12:41,2024_09_21_10_12_41_042_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.416977300000003,S,-66.1515397,W,2605.6,b'\x00',28.8342
2024-09-21 10:12:43,2024_09_21_10_12_43_106_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4168553,S,-66.1515456,W,2605.6,b'\x00',14.6214
2024-09-21 10:12:59,2024_09_21_10_12_59_061_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.415970599999998,S,-66.15148110000001,W,2605.6,b'\x00',39.5796
2024-09-21 10:40:03,2024_09_21_10_40_03_085_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-35,-17.4254079,S,-66.1541756,W,2601.8,b'\x00',40.3181
2024-09-21 10:42:26,2024_09_21_10_42_26_060_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.413624799999997,S,-66.15545780000001,W,2604.5,b'\x00',22.3468
2024-09-21 10:42:27,2024_09_21_10_42_27_026_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.413576799999998,S,-66.1554691,W,2604.5,b'\x00',18.9974
2024-09-21 10:42:28,2024_09_21_10_42_28_096_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.4135368,S,-66.155479,W,2604.5,b'\x00',18.001
2024-09-21 10:42:29,2024_09_21_10_42_29_057_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.4134978,S,-66.1554878,W,2608.206,b'\x00',16.8214
2024-09-21 10:59:10,2024_09_21_10_59_09_969_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-35,-17.3804101,S,-66.14201680000001,W,2631.7783,b'\x00',35.3569
2024-09-21 10:59:58,2024_09_21_10_59_58_037_-0400_1280x1280.left-region.jpg,1280,1280,"limite-velocidad-35,zona-escolar",-17.375736500000002,S,-66.14263290000001,W,2632.57,b'\x00',43.3477
2024-09-21 10:59:59,2024_09_21_10_59_59_001_-0400_1280x1280.left-region.jpg,1280,1280,"zona-escolar,limite-velocidad-35",-17.3756236,S,-66.14264290000001,W,2633.6491,b'\x00',41.3126
2024-09-21 11:01:23,2024_09_21_11_01_23_006_-0400_1280x1280.left-region.jpg,1280,1280,pare,-17.3740308,S,-66.1384453,W,2644.8,b'\x00',47.4661
2024-09-21 11:01:24,2024_09_21_11_01_23_988_-0400_1280x1280.left-region.jpg,1280,1280,pare,-17.3740363,S,-66.1383208,W,2644.8,b'\x00',47.2329
2024-09-21 11:01:25,2024_09_21_11_01_24_975_-0400_1280x1280.left-region.jpg,1280,1280,pare,-17.3740426,S,-66.13819840000001,W,2644.8,b'\x00',46.9393
2024-09-21 11:02:07,2024_09_21_11_02_07_125_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-20,-17.3728014,S,-66.1366809,W,2657.7001,b'\x00',19.3975
2024-09-21 11:02:09,2024_09_21_11_02_09_057_-0400_1280x1280.left-region.jpg,1280,1280,limite-velocidad-20,-17.3727927,S,-66.13657070000001,W,2657.7001,b'\x00',22.601
2024-09-21 11:02:11,2024_09_21_11_02_11_088_-0400_1280x1280.right-region.jpg,1280,1280,prohibido-girar-u,-17.3727886,S,-66.13645700000001,W,2657.7001,b'\x00',23.1464
2024-09-21 11:02:12,2024_09_21_11_02_12_046_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-u,-17.372781,S,-66.13640070000001,W,2657.7001,b'\x00',23.2878
2024-09-21 11:02:12,2024_09_21_11_02_12_046_-0400_1280x1280.right-region.jpg,1280,1280,prohibido-girar-u,-17.372781,S,-66.13640070000001,W,2657.7001,b'\x00',23.2878
2024-09-21 11:02:33,2024_09_21_11_02_33_014_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-u,-17.3726075,S,-66.1345885,W,2657.7001,b'\x00',35.9715
2024-09-25 08:55:13,2024_09_25_08_55_13_214_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4291822,S,-66.1632355,W,2595.0,b'\x00',30.7912
2024-09-25 08:55:14,2024_09_25_08_55_14_215_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.429134700000002,S,-66.1632941,W,2595.0,b'\x00',29.3
2024-09-25 08:55:42,2024_09_25_08_55_42_159_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.427804000000002,S,-66.164816,W,2595.0,b'\x00',27.9262
2024-09-25 08:57:24,2024_09_25_08_57_24_197_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4222083,S,-66.16654100000001,W,2593.7001,b'\x00',21.531
2024-09-25 08:57:25,2024_09_25_08_57_25_163_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4221554,S,-66.1665493,W,2593.7001,b'\x00',20.8009
2024-09-25 08:58:19,2024_09_25_08_58_19_198_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.419232400000002,S,-66.16619080000001,W,2596.3046,b'\x00',41.9084
2024-09-25 08:58:21,2024_09_25_08_58_21_228_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.4190852,S,-66.16616540000001,W,2597.2941,b'\x00',22.8481
2024-09-25 08:58:25,2024_09_25_08_58_25_192_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.4189212,S,-66.1661139,W,2600.3286,b'\x00',15.9918
2024-09-25 08:58:40,2024_09_25_08_58_40_243_-0400_1280x1280.left-region.jpg,1280,1280,"paso-peatonal,limite-velocidad-35",-17.4175277,S,-66.1658403,W,2597.1386,b'\x00',23.7625
2024-09-25 09:04:38,2024_09_25_09_04_38_243_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.4069833,S,-66.1702447,W,2597.3,b'\x00',22.5625
2024-09-26 12:58:18,2024_09_26_12_58_18_128_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.372472300000002,S,-66.1642743,W,2615.3,b'\x00',10.0585
2024-09-26 12:58:21,2024_09_26_12_58_20_982_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.3724502,S,-66.1642503,W,2615.3,b'\x00',2.9786
2024-09-26 12:58:21,2024_09_26_12_58_20_982_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.3724502,S,-66.1642503,W,2615.3,b'\x00',2.9786
2024-09-26 12:58:45,2024_09_26_12_58_45_002_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.372448900000002,S,-66.16415930000001,W,2616.0,b'\x00',9.3338
2024-09-26 13:08:08,2024_09_26_13_08_07_973_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.3743915,S,-66.14288,W,2638.8,b'\x00',25.4664
2024-09-26 13:08:26,2024_09_26_13_08_26_041_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-35,-17.3759076,S,-66.14269010000001,W,2638.8,b'\x00',21.4144
2024-09-26 13:08:28,2024_09_26_13_08_28_040_-0400_1280x1280.right-region.jpg,1280,1280,"paso-peatonal,limite-velocidad-35",-17.3760285,S,-66.14268000000001,W,2638.8,b'\x00',25.1622
2024-09-26 15:01:09,2024_09_26_15_01_09_345_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4291026,S,-66.16331220000001,W,2594.9001,b'\x00',33.5763
2024-09-26 15:01:28,2024_09_26_15_01_28_297_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4277942,S,-66.16481780000001,W,2594.9001,b'\x00',37.7643
2024-09-26 15:01:29,2024_09_26_15_01_29_305_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4277273,S,-66.1648938,W,2594.9001,b'\x00',39.0232
2024-09-26 15:02:46,2024_09_26_15_02_46_253_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4223047,S,-66.16654910000001,W,2594.3,b'\x00',17.0359
2024-09-26 15:03:11,2024_09_26_15_03_11_269_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.4208742,S,-66.16651660000001,W,2594.3,b'\x00',24.7847
2024-09-26 15:03:11,2024_09_26_15_03_11_269_-0400_1280x1280.right-region.jpg,1280,1280,prohibido-girar-izquierda,-17.4208742,S,-66.16651660000001,W,2594.3,b'\x00',24.7847
2024-09-26 15:03:12,2024_09_26_15_03_12_335_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.420825,S,-66.16650600000001,W,2594.3,b'\x00',21.6681
2024-09-26 15:03:12,2024_09_26_15_03_12_335_-0400_1280x1280.right-region.jpg,1280,1280,prohibido-girar-izquierda,-17.420825,S,-66.16650600000001,W,2594.3,b'\x00',21.6681
2024-09-26 15:03:14,2024_09_26_15_03_14_266_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.420755800000002,S,-66.16648980000001,W,2594.3,b'\x00',12.0542
2024-09-26 15:03:14,2024_09_26_15_03_14_266_-0400_1280x1280.right-region.jpg,1280,1280,prohibido-girar-izquierda,-17.420755800000002,S,-66.16648980000001,W,2594.3,b'\x00',12.0542
2024-09-26 15:04:03,2024_09_26_15_04_03_334_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.419191700000002,S,-66.16619920000001,W,2595.1,b'\x00',14.7654
2024-09-26 15:04:03,2024_09_26_15_04_03_334_-0400_1280x1280.right-region.jpg,1280,1280,prohibido-girar-izquierda,-17.419191700000002,S,-66.16619920000001,W,2595.1,b'\x00',14.7654
2024-09-26 15:04:04,2024_09_26_15_04_04_365_-0400_1280x1280.right-region.jpg,1280,1280,prohibido-girar-izquierda,-17.419146400000002,S,-66.166184,W,2595.1,b'\x00',18.1039
2024-09-26 15:04:05,2024_09_26_15_04_05_397_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.419104,S,-66.16617000000001,W,2595.0,b'\x00',16.1744
2024-09-26 15:04:05,2024_09_26_15_04_05_397_-0400_1280x1280.right-region.jpg,1280,1280,prohibido-girar-izquierda,-17.419104,S,-66.16617000000001,W,2595.0,b'\x00',16.1744
2024-09-26 15:04:06,2024_09_26_15_04_06_434_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.4190532,S,-66.1661643,W,2595.0,b'\x00',22.4031
2024-09-26 15:04:46,2024_09_26_15_04_46_281_-0400_1280x1280.left-region.jpg,1280,1280,"paso-peatonal,limite-velocidad-35",-17.4175313,S,-66.16585660000001,W,2594.9001,b'\x00',14.2055
2024-09-26 15:04:47,2024_09_26_15_04_47_312_-0400_1280x1280.left-region.jpg,1280,1280,"paso-peatonal,limite-velocidad-35",-17.4174891,S,-66.16584800000001,W,2594.9001,b'\x00',16.3201
2024-09-26 15:04:48,2024_09_26_15_04_48_311_-0400_1280x1280.left-region.jpg,1280,1280,"limite-velocidad-35,paso-peatonal",-17.417433600000003,S,-66.1658355,W,2594.9001,b'\x00',20.3579
2024-09-26 15:04:48,2024_09_26_15_04_48_311_-0400_1280x1280.right-region.jpg,1280,1280,"limite-velocidad-35,paso-peatonal",-17.417433600000003,S,-66.1658355,W,2594.9001,b'\x00',20.3579
2024-09-26 15:04:49,2024_09_26_15_04_49_276_-0400_1280x1280.left-region.jpg,1280,1280,"limite-velocidad-35,paso-peatonal",-17.4173714,S,-66.16582100000001,W,2594.9001,b'\x00',24.3955
2024-09-26 15:04:49,2024_09_26_15_04_49_276_-0400_1280x1280.right-region.jpg,1280,1280,paso-peatonal,-17.4173714,S,-66.16582100000001,W,2594.9001,b'\x00',24.3955
2024-09-26 15:13:43,2024_09_26_15_13_43_328_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.3995238,S,-66.18244800000001,W,2592.3,b'\x00',29.4686
2024-09-26 15:13:44,2024_09_26_15_13_44_293_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.3994482,S,-66.1824283,W,2592.3,b'\x00',31.8033
2024-09-26 15:13:44,2024_09_26_15_13_44_293_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.3994482,S,-66.1824283,W,2592.3,b'\x00',31.8033
2024-09-26 15:13:45,2024_09_26_15_13_45_479_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.3993649,S,-66.1824062,W,2592.3,b'\x00',32.8863
2024-09-26 15:13:55,2024_09_26_15_13_55_387_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.3984617,S,-66.1821524,W,2592.3,b'\x00',35.3137
2024-09-26 15:13:56,2024_09_26_15_13_56_256_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-30,-17.3983785,S,-66.1821285,W,2592.3,b'\x00',34.6618
2024-09-26 15:13:57,2024_09_26_15_13_57_320_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.3982941,S,-66.1821063,W,2592.3,b'\x00',34.896
2024-09-26 15:13:57,2024_09_26_15_13_57_320_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-30,-17.3982941,S,-66.1821063,W,2592.3,b'\x00',34.896
2024-09-26 15:19:57,2024_09_26_15_19_57_266_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.372404,S,-66.17574420000001,W,2606.5,b'\x00',37.9752
2024-09-26 15:20:01,2024_09_26_15_20_01_368_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.3721285,S,-66.1757412,W,2606.5,b'\x00',18.4361
2024-09-26 15:20:11,2024_09_26_15_20_11_313_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-u,-17.3719483,S,-66.175734,W,2617.1,b'\x00',12.9103
2024-09-26 15:24:27,2024_09_26_15_24_27_234_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.3724551,S,-66.16433430000001,W,2615.6,b'\x00',10.7998
2024-09-26 15:24:29,2024_09_26_15_24_29_300_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.3724558,S,-66.16429450000001,W,2615.6,b'\x00',7.3368
2024-09-26 15:24:29,2024_09_26_15_24_29_300_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.3724558,S,-66.16429450000001,W,2615.6,b'\x00',7.3368
2024-09-26 15:24:31,2024_09_26_15_24_31_300_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.3724584,S,-66.1642515,W,2615.8,b'\x00',7.7764
2024-09-26 15:24:35,2024_09_26_15_24_35_311_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.3724587,S,-66.1641761,W,2615.8,b'\x00',5.2703
2024-09-26 15:24:55,2024_09_26_15_24_55_298_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.3724671,S,-66.16411640000001,W,2615.9001,b'\x00',1.7836
2024-09-26 15:30:35,2024_09_26_15_30_35_351_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.3731272,S,-66.15434350000001,W,2625.2001,b'\x00',13.0344
2024-09-26 15:30:36,2024_09_26_15_30_36_351_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.3731291,S,-66.15430860000001,W,2625.2001,b'\x00',13.8741
2024-09-26 15:30:38,2024_09_26_15_30_38_414_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.3731319,S,-66.1542318,W,2625.2001,b'\x00',15.5171
2024-09-26 15:30:40,2024_09_26_15_30_40_377_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.3731335,S,-66.15414790000001,W,2625.2001,b'\x00',15.6975
2024-09-26 15:30:44,2024_09_26_15_30_44_543_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.373139000000002,S,-66.1539882,W,2625.2001,b'\x00',12.8167
2024-09-26 15:31:23,2024_09_26_15_31_23_294_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.3731453,S,-66.1539149,W,2627.2001,b'\x00',6.4773
2024-09-26 15:31:50,2024_09_26_15_31_50_398_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.3732877,S,-66.1516175,W,2628.3,b'\x00',32.5784
2024-09-26 15:31:51,2024_09_26_15_31_51_302_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.3732923,S,-66.151555,W,2628.3,b'\x00',23.942
2024-09-26 15:31:53,2024_09_26_15_31_53_370_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.3733048,S,-66.1514447,W,2628.3,b'\x00',17.1541
2024-09-26 15:31:55,2024_09_26_15_31_55_328_-0400_1280x1280.left-region.jpg,1280,1280,prohibido-girar-izquierda,-17.3733097,S,-66.1513822,W,2628.3,b'\x00',11.1246
2024-09-26 15:33:55,2024_09_26_15_33_55_296_-0400_1280x1280.right-region.jpg,1280,1280,prohibido-girar-derecha,-17.3736489,S,-66.1452024,W,2636.0,b'\x00',32.126
2024-09-26 15:33:57,2024_09_26_15_33_57_264_-0400_1280x1280.right-region.jpg,1280,1280,prohibido-girar-derecha,-17.3736596,S,-66.14505650000001,W,2636.0,b'\x00',27.8701
2024-09-26 15:34:09,2024_09_26_15_34_09_282_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.373714500000002,S,-66.14435320000001,W,2636.0,b'\x00',32.6842
2024-09-26 15:34:10,2024_09_26_15_34_10_242_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.3737245,S,-66.1442732,W,2636.0,b'\x00',33.9469
2024-09-26 15:35:04,2024_09_26_15_35_04_360_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.3738517,S,-66.1433346,W,2638.6,b'\x00',21.0656
2024-09-26 15:35:15,2024_09_26_15_35_15_245_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.374440800000002,S,-66.1428784,W,2638.6,b'\x00',25.6614
2024-09-26 15:35:33,2024_09_26_15_35_33_265_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-35,-17.3759765,S,-66.14265150000001,W,2638.6,b'\x00',33.1846
2024-09-26 15:37:17,2024_09_26_15_37_17_308_-0400 (40 Km)_1280x1280.right-region.jpg,1280,1280,limite-velocidad-40,-17.384313,S,-66.1418014,W,2626.6,b'\x00',34.3103
2024-09-26 15:37:17,2024_09_26_15_37_17_308_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-40,-17.384313,S,-66.1418014,W,2626.6,b'\x00',34.3103
2024-09-26 15:37:18,2024_09_26_15_37_18_260_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-40,-17.3843876,S,-66.1417526,W,2626.6,b'\x00',34.3428
2024-09-26 15:37:19,2024_09_26_15_37_19_222_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-40,-17.3844618,S,-66.1417055,W,2626.6,b'\x00',34.092
2024-09-26 15:37:20,2024_09_26_15_37_20_291_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-40,-17.3845302,S,-66.14166370000001,W,2626.6,b'\x00',32.4489
2024-09-26 15:37:35,2024_09_26_15_37_35_278_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.385832699999998,S,-66.14106120000001,W,2626.6,b'\x00',41.5925
2024-09-26 15:37:36,2024_09_26_15_37_36_243_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.3859296,S,-66.1410443,W,2626.6,b'\x00',42.9967
2024-09-26 15:37:37,2024_09_26_15_37_37_310_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.3860331,S,-66.14103170000001,W,2626.6,b'\x00',42.7327
2024-09-26 15:37:38,2024_09_26_15_37_38_278_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.3861457,S,-66.14102740000001,W,2626.6,b'\x00',43.0184
2024-09-26 15:37:40,2024_09_26_15_37_40_210_-0400_1280x1280.right-region.jpg,1280,1280,pare,-17.3863587,S,-66.14101760000001,W,2626.6,b'\x00',41.9058
2024-09-26 15:38:54,2024_09_26_15_38_54_279_-0400_1280x1280.left-region.jpg,1280,1280,"zona-escolar,zona-escolar",-17.390546399999998,S,-66.1396995,W,2628.7001,b'\x00',31.2753
2024-09-26 15:38:54,2024_09_26_15_38_54_279_-0400_1280x1280.right-region.jpg,1280,1280,"zona-escolar,zona-escolar",-17.390546399999998,S,-66.1396995,W,2628.7001,b'\x00',31.2753
2024-09-26 15:38:56,2024_09_26_15_38_56_232_-0400_1280x1280.right-region.jpg,1280,1280,"zona-escolar,zona-escolar",-17.3906813,S,-66.13960420000001,W,2628.7001,b'\x00',34.4238
2024-09-26 15:41:10,2024_09_26_15_41_10_311_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-30,-17.3999683,S,-66.1393147,W,2610.1,b'\x00',40.4292
2024-09-26 15:41:11,2024_09_26_15_41_11_281_-0400_1280x1280.right-region.jpg,1280,1280,limite-velocidad-30,-17.400003599999998,S,-66.13941170000001,W,2610.1,b'\x00',39.9244
2024-09-26 15:49:19,2024_09_26_15_49_19_365_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.414521999999998,S,-66.1496549,W,2613.9001,b'\x00',12.3835
2024-09-26 17:47:56,2024_09_26_17_47_56_221_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.4291717,S,-66.16323650000001,W,2594.6,b'\x00',31.0037
2024-09-26 17:47:56,2024_09_26_17_47_56_221_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4291717,S,-66.16323650000001,W,2594.6,b'\x00',31.0037
2024-09-26 17:47:57,2024_09_26_17_47_57_290_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.4291229,S,-66.16329060000001,W,2594.6,b'\x00',29.7086
2024-09-26 17:47:57,2024_09_26_17_47_57_290_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4291229,S,-66.16329060000001,W,2594.6,b'\x00',29.7086
2024-09-26 17:47:58,2024_09_26_17_47_58_248_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.429070600000003,S,-66.1633444,W,2594.6,b'\x00',30.1036
2024-09-26 17:48:18,2024_09_26_17_48_18_271_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.4278343,S,-66.16478690000001,W,2594.6,b'\x00',27.1494
2024-09-26 17:48:19,2024_09_26_17_48_19_238_-0400_1280x1280.left-region.jpg,1280,1280,zona-escolar,-17.427791600000003,S,-66.16483690000001,W,2594.6,b'\x00',27.7797
2024-09-26 17:48:19,2024_09_26_17_48_19_238_-0400_1280x1280.right-region.jpg,1280,1280,zona-escolar,-17.427791600000003,S,-66.16483690000001,W,2594.6,b'\x00',27.7797
